date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:16:52	21692/21692	---M--	200	added ('OK')	image/png	etag:%227aa466fcfb423ae1637f3f188d7bc0dc%22	http://product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:16:56	81479/81479	---M--	200	added ('OK')	image/png	etag:%221ab332c45ab83e334b8455d65e768aec%22	http://product.hstatic.net/1000271846/product/01_bcf66b5e079842b18e1e8a96eaf3036c_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/01_bcf66b5e079842b18e1e8a96eaf3036c_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:03	88987/88987	---M--	200	added ('OK')	image/png	etag:%22f08dae0661808034065e80f29b8ef948%22	http://product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:04	9220/9220	---M--	200	added ('OK')	image/png	etag:%2254f39e4f156b445b30691e0762c7cb74%22	http://product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:09	37667/37667	---M--	200	added ('OK')	image/png	etag:%2291bad7baf1eb022c1e0be46f4306dc40%22	http://product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:10	397040/397040	---M--	200	added ('OK')	image/jpeg	etag:%2268cc3721dc7e0e6fd14e0cb2cfee1139%22	http://file.hstatic.net/1000271846/collection/bao-09511_7bbaa6a020614a98af807edbae895817.jpg	C:/Users/pc/Desktop/chim/file.hstatic.net/1000271846/collection/bao-09511_7bbaa6a020614a98af807edbae895817.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:17:13	18317/18317	---M--	200	added ('OK')	image/png	etag:%227a8e46ac751440318b857bdb01f49e3e%22	http://product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:13	140984/140984	---M--	200	added ('OK')	image/png	etag:%22e40971700a6bba73cfc4679f8c12648f%22	http://product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/02_e8f127890b104df3b358a2c06392eb5a_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:15	53118/53118	---M--	200	added ('OK')	image/png	etag:%229e9b54eafc9de8a612cfa27216a6af36%22	http://product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-01_cbd5006ab4b64b1186bc974a51dad085_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:16	2605/2605	---M--	200	added ('OK')	image/png	etag:%22ffb07ffa0d12a5fdb828c0027f015920%22	https://file.hstatic.net/1000308580/file/icon-gifbox_21127e78739a40a28f058e5e123d41b1.png	C:/Users/pc/Desktop/chim/file.hstatic.net/1000308580/file/icon-gifbox_21127e78739a40a28f058e5e123d41b1.png	(from http://theme.hstatic.net/1000271846/1001087843/14/custom-styles.scss.css?v=108)
15:17:17	12027/12027	---M--	200	added ('OK')	image/png	etag:%22a57f97e70b4b47b81e7d5dc7dda93777%22	http://product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:20	73003/73003	---M--	200	added ('OK')	image/png	etag:%2297cd18621f483cde55ae7e214774da8f%22	http://product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:22	107146/107146	---M--	200	added ('OK')	image/png	etag:%223050f2446f4c1038cd8fb0c4add7b893%22	http://product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/hooknloop-02_d5582bb4ac7e4c3da284092c2451ef01_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:29	22861/22861	---M--	200	added ('OK')	image/png	etag:%22c1212a749bc529fb7b41e64e3b246318%22	http://product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:30	47782/47782	---M--	200	added ('OK')	image/png	etag:%221e10cf456ae052af9acb2ba24b8df826%22	http://product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:33	14393/14393	---M--	200	added ('OK')	image/png	etag:%228a8b43ba05129259d5314456473aca63%22	http://product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:37	73508/73508	---M--	200	added ('OK')	image/png	etag:%220ead1c913fd2755f7f228acf7fc3cb95%22	http://product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-01_86ac006c2e634a51a0174cc8da48e5ca_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:39	86257/86257	---M--	200	added ('OK')	image/png	etag:%22f3cd19798cf459df6721b8a46ce9c3f6%22	http://product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:43	26134/26134	---M--	200	added ('OK')	image/png	etag:%22870c8aea873b8ae873f813da159f9052%22	http://product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:47	80888/80888	---M--	200	added ('OK')	image/png	etag:%221a1f9475fabee38318d9433b7e3e08af%22	http://product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:47	132508/132508	---M--	200	added ('OK')	image/png	etag:%22e7afcf9bd81b5b9e5e7dded11e71115e%22	http://product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-black-02_203acf0c9a1d4578893db1ae22515f06_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:49	11528/11528	---M--	200	added ('OK')	image/png	etag:%227d7d5dc36f18873492ae8cba20f7e397%22	http://product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:52	49949/49949	---M--	200	added ('OK')	image/png	etag:%22221e47a1ca0c0b6add75340b5bc1384b%22	http://product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-01_cd4bfde5ee574e459b152b539d046fa2_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:55	97486/97486	---M--	200	added ('OK')	image/png	etag:%224dbaf29b422cb43a77b92c9c1cf57f79%22	http://product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:58	19020/19020	---M--	200	added ('OK')	image/png	etag:%22c7f46a26dae7c04ba04720b1651efe94%22	http://product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_medium.png	(from https://www.zoe-vn.com/collections/best-seller)
15:17:59	54265/54265	---M--	200	added ('OK')	image/png	etag:%22c35254ecadb2ef63134c8476e04897ef%22	http://product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:18:05	78773/78773	---M--	200	added ('OK')	image/png	etag:%22f1a761b8d14b5ddb10616a4136f51113%22	http://product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-01_9090d3daaf5845eba65b5df3e483d236_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:18:06	5492/5492	---M--	200	added ('OK')	image/jpeg	etag:%22f34d163e87ddf6a1bbb8752ab1730843%22	http://product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_medium.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_medium.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:09	20007/20007	---M--	200	added ('OK')	image/jpeg	etag:%2204c779fa8038f97f8cc7bc1ab2310150%22	http://product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_large.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_large.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:10	150377/150377	---M--	200	added ('OK')	image/png	etag:%2212dc041a73c8c061fe43ba324eb78734%22	http://product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-black-02_e3a929b877154da6b8902ffe74375991_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:18:12	81541/81541	---M--	200	added ('OK')	image/png	etag:%22e626fe34ea65982f7c9c6470de878e2f%22	http://product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_large.png	(from https://www.zoe-vn.com/collections/best-seller)
15:18:14	32402/32402	---M--	200	added ('OK')	image/jpeg	etag:%2260d664dbb5c98f74214dae8be974d02a%22	http://product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_grande.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/pants-beige-01_fcff1444268b47ffacc171b2748dbe5a_grande.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:17	37824/37824	---M--	200	added ('OK')	image/jpeg	etag:%2281037781d49fb0612693502d2c5cd1de%22	http://product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_large.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_large.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:18	128889/128889	---M--	200	added ('OK')	image/png	etag:%22b6aadbd0cbe5d7baadbe6bd153c0d8c9%22	http://product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-brown-02_7511a0982ab94339bdb788487192958c_grande.png	(from https://www.zoe-vn.com/collections/best-seller)
15:18:18	3486/3486	---M--	200	added ('OK')	image/jpeg	etag:%227ea97de456d58c22370e7bc3d204aa7d%22	http://product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_medium.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_medium.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:18	35626/35626	---M--	200	added ('OK')	image/jpeg	etag:%2260015351cee3007c5f5038e8293a2a01%22	http://product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_grande.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_grande.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:19	15629/15629	---M--	200	added ('OK')	image/jpeg	etag:%22558c9027bf04384f6c5b5eb95c2c676d%22	http://product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_large.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_large.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:19	9178/9178	---M--	200	added ('OK')	image/jpeg	etag:%225e6f6e4035bae0198d69862d0c209679%22	http://product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_medium.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/33ca6b26b7b067ee3ea1_1272af11b6c2407c8e6970d9b80bcd52_medium.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:21	16849/16849	---M--	200	added ('OK')	image/jpeg	etag:%2231b0f0d0959e7c7efe9936af0a0a349e%22	http://product.hstatic.net/1000271846/product/20230613_123200_04fe4a3c173244a6b209d59562e3c9f0_medium.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/20230613_123200_04fe4a3c173244a6b209d59562e3c9f0_medium.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:23	48410/48410	---M--	200	added ('OK')	image/jpeg	etag:%22b04aea65ffcdbaa59c04deb8136f065a%22	http://product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_grande.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/bra-pink-01_bd0325dd4b3a413c84cbdcb39b1467ef_grande.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:18:25	13963/13963	---M--	200	added ('OK')	image/png	etag:%221048fbe6121b5dc530fbedf491e40688%22	http://product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:18:31	59438/59438	---M--	200	added ('OK')	image/png	etag:%227c3abe48b08c24061e12727980f63a6c%22	http://product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:18:39	83073/83073	---M--	200	added ('OK')	image/png	etag:%228c660f54b77ad20c58c8ab913a39e6ec%22	http://product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-01_68c9b81e2ca344a798b357af77519af4_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:18:42	23789/23789	---M--	200	added ('OK')	image/png	etag:%229aa3eff9f5962b35fe37a563a258dd23%22	http://product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:18:51	95087/95087	---M--	200	added ('OK')	image/png	etag:%229e10d446dd0188e91534503689ba9c43%22	http://product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:04	140163/140163	---M--	200	added ('OK')	image/png	etag:%229604983cd307ad3ac32feccd317f4a23%22	http://product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-beige-02_dee854cd76ca475a83a29097a5ced108_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:05	11613/11613	---M--	200	added ('OK')	image/png	etag:%22f9d8daaceda3ef37d10213ffaa7a521d%22	http://product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:11	50390/50390	---M--	200	added ('OK')	image/png	etag:%22ddbc490862f928a5429070b844289e3d%22	http://product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:18	70338/70338	---M--	200	added ('OK')	image/png	etag:%226c6a48ac30af99a97007314f0a39f4bb%22	http://product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-01_1bb3fae173134a71b2dd8ee6fc830758_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:20	21681/21681	---M--	200	added ('OK')	image/png	etag:%222e211d8eee8261f7369fe9773e66d096%22	http://product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:28	90388/90388	---M--	200	added ('OK')	image/png	etag:%222ab12b35b0c25a85711820ef42b0216e%22	http://product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:40	133125/133125	---M--	200	added ('OK')	image/png	etag:%22001601d8a4269e86e2b11e422ee30be9%22	http://product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-beige-02_c2399beb8d05464c970909072f5224e1_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:42	13687/13687	---M--	200	added ('OK')	image/png	etag:%22636a176b9035eea9b6d17bd481bbbc30%22	http://product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:48	56582/56582	---M--	200	added ('OK')	image/png	etag:%22b9c5b5181c9543b5d4ff0234ee9934a9%22	http://product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:56	87562/87562	---M--	200	added ('OK')	image/png	etag:%22ebe988581eb04e34eb17c3c0876ec970%22	http://product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-01_123c143ab40440e6a5c5b678d166fd57_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:19:59	25473/25473	---M--	200	added ('OK')	image/png	etag:%221deacb2d5228ee085ca996b2c35f7dc1%22	http://product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:20:09	102959/102959	---M--	200	added ('OK')	image/png	etag:%22adac6bf136fd5bc736e3c3c6bb9bf01c%22	http://product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:20:24	161795/161795	---M--	200	added ('OK')	image/png	etag:%22decbf9ae541de2d9dc14709f0db30139%22	http://product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-brown-02_b177b1d3ab5d4b06ada9f80c22267147_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:20:33	12279/12279	---M--	200	added ('OK')	image/png	etag:%2268ed6b31ccb83c0560e2752caa524ae9%22	http://product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:20:39	100984/100984	---M--	200	added ('OK')	image/jpeg	etag:%22524f6dfc54bc12f56d23cab102e755e7%22	http://product.hstatic.net/1000271846/product/20230613_123200_04fe4a3c173244a6b209d59562e3c9f0_grande.jpg	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/20230613_123200_04fe4a3c173244a6b209d59562e3c9f0_grande.jpg	(from https://www.zoe-vn.com/collections/best-seller)
15:21:19	80495/80495	---M--	200	added ('OK')	image/png	etag:%222692507196b2698ee219fee6d2c4b93d%22	http://product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:21	22771/22771	---M--	200	added ('OK')	image/png	etag:%2222152d340fbb37e43f4a7402124e4b44%22	http://product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:31	94236/94236	---M--	200	added ('OK')	image/png	etag:%2297089d8868527147a7c59c32de29a965%22	http://product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:44	138938/138938	---M--	200	added ('OK')	image/png	etag:%22f51301e4a33589badc50f8bd2483dcde%22	http://product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-02_0a26c8682ebe4ba4bb5f9bae7c3593a4_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:45	15886/15886	---M--	200	added ('OK')	image/png	etag:%22a2fd79964fe9c578ba38c82b5aa3e27d%22	http://product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:49	2883261/2883261	---M--	200	added ('OK')	image/png	etag:%221e20c79fe380b76dcf37a40955188f73%22	http://file.hstatic.net/1000271846/collection/01_a67ef7ff935443d88d4d9cda2cb64a73.png	C:/Users/pc/Desktop/chim/file.hstatic.net/1000271846/collection/01_a67ef7ff935443d88d4d9cda2cb64a73.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:51	63304/63304	---M--	200	added ('OK')	image/png	etag:%22cf50bc1c99583193dc04a1d40760076d%22	http://product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:21:53	27255/27255	---M--	200	added ('OK')	image/png	etag:%22c5ccf856287c2f0aaa42e4468408ce5d%22	http://product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
